"","boost","ct"
"385",0.809339409972949,13095011400
"386",0.904170258382123,13201950100
"387",0.711075284172018,13037950100
"388",0.710491242587055,13273120400
"389",0.836001103959311,13277960800
"390",0.874653400907339,13081010201
"391",0.522136470166237,13095010700
"392",1.72179476436019,13095000502
"393",0.485143200551594,13095001403
"394",0.706375381518625,13205090400
"395",0.833373553850774,13095000100
"396",0.757672834474533,13095000900
"397",0.778211487714185,13007960100
"398",0.594518849335521,13099090100
"399",0.992251011310896,13321950200
"400",0.882182300328991,41003000600
"401",0.873504174357376,41039000404
"402",1.0738666954811,41047010702
"403",1.16343585869673,41017000500
"404",0.912382908676235,41043020600
"405",1.04135239908384,41043030600
"406",1.07741052560104,41043030300
"407",1.05455189589963,41043030100
"408",0.956080598594874,41047010600
"409",0.676648223044621,41043020802
"410",1.05272072454716,41043030500
"411",0.717098129236005,41043030402
"412",0.917045519822806,41043030902
"413",1.0186633236886,41043020100
"414",0.765858666467154,41043020400
"415",1.2644325334696,41039000200
"416",0.74071327166215,41043030401
"417",0.906872431144311,41047010801
"418",1.12121644409363,41047010802
"419",0.787255575868038,41043030800
"420",0.868387990624367,41043020700
"421",1.4642390108109,41003010100
"422",0.894659343828713,41053020302
"423",1.25011606936661,41043030700
"424",1.39850751064512,41003010600
"425",0.808262054690662,41043030904
"426",1.40746984495077,41003000100
"427",0.986705358008398,41031960302
"428",1.39762888888914,41043020300
"429",0.690675271001031,41043020801
"430",1.07720996806435,41043030200
"431",1.18741058395142,41043020200
"432",0.706127355379918,41043020500
"433",1.02448383367146,41039000100
"434",0.917908642233185,41003010400
"435",0.66700815621625,41031940000
"436",0.770968374062968,41043030903
"437",1.21910161823399,36001013503
"438",1.50321058671499,36091060901
"439",0.704169376713541,36025971000
"440",0.93879254958401,36091060800
"441",0.949858661395202,50003970800
"442",0.889117543765432,36083052503
"443",1.09347181806847,50003971000
"444",1.42128740674502,36113070900
"445",1.36483753014835,36083052402
"446",0.809411044856644,36035971500
"447",0.962547437842988,36021000402
"448",0.863040729987735,36093033003
"449",0.618663896681586,36001012900
"450",0.654290091464151,36001013200
"451",1.03263467331657,36083051600
"452",0.465538783990284,36083040400
"453",1.76307874780607,36093032102
"454",0.712493524268725,36083051702
"455",1.19943785476756,36093032000
"456",1.56622302542888,36091062501
"457",1.40608585916974,36091062602
"458",1.26368080696354,36001014609
"459",0.847571092215329,36083051902
"460",0.693533116913647,36095740600
"461",1.10607686467596,36083052203
"462",1.24676594956749,36001014302
"463",0.574058660794349,36113070500
"464",0.806295302147644,36001002000
"465",0.934424581933123,36091061500
"466",1.30693044476116,36091060702
"467",1.05700322025241,36091062700
"468",0.839766392221794,36093032902
"469",0.776650210782943,36095740100
"470",0.888964475390834,36057072800
"471",0.75807826996231,36091060300
"472",1.01950215735691,36021000500
"473",1.02798120257013,36091061800
"474",0.974621507326056,36001013703
"475",1.0125380463748,36083052603
"476",1.35051919717834,36091062506
"477",1.00752740387366,36001014301
"478",1.38108741962171,36001014501
"479",0.848808305029919,36057072100
"480",1.2476586847758,36083052404
"481",0.810873069652986,36001013100
"482",0.593492642209886,36115088000
"483",0.883714531164676,36093032502
"484",1.17052166265678,36083052502
"485",1.35863400923391,36001013706
"486",0.85570481605472,36001001802
"487",1.24510219547133,36091062403
"488",1.28925827219708,36001014201
"489",0.866272899222519,36083041400
"490",1.14488362102749,36001014612
"491",0.902390328019391,36091060101
"492",0.809822721217011,36095740400
"493",1.25138657073808,36091062406
"494",0.600953949403592,36083040500
"495",1.18184183598773,36083041200
"496",1.24938035812477,36083052303
"497",1.09076740086407,36093033101
"498",1.20158984018623,36001014803
"499",0.641199534345946,36001000501
"500",0.943189219864556,36001012700
"501",0.917594470477443,36093020600
"502",0.86135145678952,36001000401
"503",0.718280256252596,36039080300
"504",1.48218496259751,36001013508
"505",1.57947153117847,36091062509
"506",0.606103614183277,36093021400
"507",1.23887086085029,36091062508
"508",0.983897966191087,36091060602
"509",1.32157138540251,36083052004
"510",1.22575639313618,36093031900
"511",0.946488352259718,36091061302
"512",0.762291190935825,36001013400
"513",0.935005652673724,36113070601
"514",1.181358861754,36093032601
"515",0.462505271196407,36093021001
"516",0.633115676914489,36093020200
"517",1.15905888285782,36001013707
"518",0.532545073303697,36093021700
"519",1.59137671032618,36091061000
"520",0.227863869895693,36001000404
"521",0.775131826103186,36115089000
"522",0.911727665926239,36113070100
"523",1.07147727117164,36001013705
"524",0.300354947845364,36093020900
"525",0.895132385071743,36083052602
"526",1.26251992303333,36091062505
"527",0.838273632432623,50003971300
"528",1.06912115753377,36083052501
"529",0.755077709673423,36115092000
"530",1.07737477502269,36001001801
"531",0.8744610710429,36093032200
"532",0.959660572161917,36001013506
"533",0.600746272293444,36093020102
"534",1.47826360946749,36001001400
"535",0.703123860964607,36001014402
"536",0.504855918229332,36093021500
"537",1.30983457329459,36001001600
"538",1.2166873753794,36083052301
"539",0.683725303753568,36093033200
"540",1.12630205277134,36091061702
"541",1.09736554699389,36091061403
"542",0.970381223720923,36093033102
"543",1.01020764829489,36091060601
"544",0.713127171747549,36091061401
"545",0.788830690782005,36083040300
"546",1.04171567280483,36091060102
"547",0.705826720367201,36113071000
"548",0.983886362424801,36115093000
"549",0.575397600588888,36115080100
"550",0.93264953793081,36083052101
"551",0.954762773152838,36093032901
"552",1.39881347455545,36001014606
"553",0.80613940290165,36001014001
"554",1.53049051692501,36001014100
"555",1.07312844149537,36001014613
"556",1.22528134179405,36001001901
"557",0.734536390806687,36093033300
"558",0.628874657811939,36001000200
"559",0.841424499959362,36001000502
"560",0.655966183732449,36091060400
"561",1.36076267991708,36091061901
"562",1.15383865949254,36091061701
"563",1.77837709823284,36093032101
"564",0.761298061534927,36093032300
"565",0.91304609847368,36093033500
"566",1.07133644323953,36001014502
"567",0.965883401105226,36091062000
"568",1.07515501102457,36001013602
"569",1.00391033846252,36093032404
"570",1.70757021629183,36001014614
"571",0.360328590008792,36001000800
"572",1.85466492628894,36001014611
"573",1.01870778745727,36091060701
"574",1.04173821890295,36093032402
"575",1.13914072949364,36001013507
"576",1.04708301785875,36083052201
"577",0.7202171034032,36091060200
"578",0.972925201143584,36083051901
"579",1.03720824227886,36083052403
"580",0.926332255978404,36093032403
"581",1.28363348267466,36091062507
"582",1.15380394111234,36083052304
"583",0.528560356736565,36041950400
"584",0.747191321837618,36093032700
"585",0.58876546423509,36093020700
"586",0.872392667515613,36083051701
"587",0.590553651612052,36025971100
"588",1.67764079426977,36001014203
"589",0.627103454617114,36077590700
"590",0.921849077821908,36001014002
"591",1.13589790729269,36093033400
"592",0.644962207948816,36083040200
"593",0.253363187862161,36091061303
"594",0.70291842385146,36095740500
"595",0.964998601888512,36083052601
"596",0.768155665915357,36091060501
"597",1.05667715862518,36093032504
"598",1.1613182492309,36093033002
"599",1.05833095716283,36091061200
"600",0.759163926263571,36001002100
"601",1.10291013966065,36001014801
"602",1.16786187105449,36091062503
"603",0.540443845554266,36001012800
"604",0.970924859414647,36001013902
"605",0.677915338620467,36001000300
"606",0.676316475506479,36083040700
"607",0.77777374695401,36083052102
"608",1.53068281257397,36083052204
"609",1.44825762010402,36001014607
"610",1.43501268247982,36001002200
"611",1.18621314906333,36001000403
"612",0.872410004644643,36001013901
"613",1.11401205499649,36001014503
"614",1.33734728545131,25003920101
"615",0.955692351419971,36001013801
"616",1.21930043156629,36091061404
"617",1.02117586483789,36001014608
"618",0.728947271999463,36035970100
"619",1.46185906703426,36091062601
"620",0.865953933804368,36001014802
"621",0.682518594647987,36001001100
"622",1.10698714772656,36093032503
"623",1.28916224365388,36083052002
"624",1.90741293706993,36091061301
"625",0.734674303769164,36095740700
"626",0.879226448151516,36001013000
"627",0.833037752047195,36091062100
"628",0.62894318894577,36083041000
"629",0.824071260813702,36001000600
"630",0.875135916523874,36083040800
"631",0.907346533142232,36093020500
"632",0.620780774636809,36083051500
"633",0.915655388878764,36001013300
"634",0.780563345738098,36095740800
"635",1.15643611076058,36001014615
"636",0.78916348874071,36095740200
"637",0.758626751689434,36091062200
"638",0.793534563973987,36093021800
"639",1.03287959697835,36115094000
"640",1.39885053098845,36091061100
"641",0.770801285053472,36093020300
"642",0.426449732859236,36001002500
"643",0.596300030151676,36093021200
"644",1.07249319507858,36001001902
"645",1.83925657724403,36091062404
"646",1.21580788931538,36083052003
"647",0.6132159908711,36083040900
"648",0.724378595738913,36093033004
"649",0.480122938597655,36001002600
"650",0.938941481781601,36083041300
"651",0.724314244778287,36091062300
"652",0.615906687040139,36093021600
"653",0.841482683151422,36113070800
"654",0.949462443339917,36093020101
"655",0.649095460073198,36083040100
"656",1.00441570396665,36091060503
"657",0.955181440098765,36001013505
"658",0.704196894053503,36091060902
"659",0.497512117092427,36001000700
"660",0.800027393302263,36001002300
"661",1.00021719162905,36001014401
"662",1.23046143880711,36091061903
"663",0.867752925893044,36083052103
"664",0.272615194751109,36093021002
"665",1.16590270940896,36001013802
"666",0.697830471387344,36091060502
"667",0.753734371211913,36083040600
"668",1.76605544020734,36001014202
"669",1.21697741486788,36001013601
"670",0.898380105242467,36083051800
"671",1.24526088686687,36091061600
"672",0.775162959941601,36091062800
"673",0.961064368782288,36001014700
"674",0.507915052364353,36093020800
"675",0.937075779702772,36001001500
"676",1.53406765993743,25003920102
"677",0.523856483596609,36001000100
"678",0.946839755660278,36039080100
"679",0.883032969437704,36083041100
"680",0.970023980202363,36093032602
"681",0.818673981603541,36077590100
"682",0.980966990378334,36001001700
"683",0.714234986378866,36077590600
"684",1.12141196115244,36091062405
"685",1.22473761190287,37179020100
"686",1.08103731183922,37167930300
"687",1.05803718478394,37167931202
"688",1.1645625113803,37167930801
"689",1.03581789591263,37167930101
"690",1.04219966216947,37167930700
"691",1.18907092251519,37123960300
"692",1.08512260448393,37167930802
"693",0.832250302297688,37123960402
"694",0.781709082029932,37167931201
"695",0.757225383413009,37167930500
"696",0.649254907443307,37153970200
"697",0.904080237275764,37167930102
"698",0.635702234974863,37123960401
"699",1.04830589220999,37167930900
"700",0.912122636798836,37007920200
"701",0.989266878723634,37167931100
"702",1.02934861010242,37025041702
"703",0.884626688406863,37167931000
"704",0.793421672219312,37007920300
"705",1.33275414484798,37025041601
"706",1.10391135436282,37179020204
"707",1.22493274928842,37025041701
"708",0.843697478524997,37167930200
"709",1.37766742904023,1095030600
"710",0.895706406973593,1055011002
"711",0.757378431036276,1049960600
"712",0.964597901578176,1095030500
"713",1.63786532135353,1089011300
"714",0.763740351166347,1095031000
"715",0.884146489481736,1071951100
"716",1.30403449592035,1095030902
"717",0.76369643199333,1095030904
"718",0.862255724622777,1009050300
"719",0.986483516048579,1103005702
"720",1.27604668728698,1095030402
"721",1.21855791030805,1095030701
"722",1.27193235988724,1095030202
"723",0.730614635116588,1049960700
"724",0.824672856583661,1095031100
"725",1.03723727060541,1103005701
"726",0.896392917102766,1071950500
"727",1.11976191559469,1055011001
"728",0.884758620134609,1043964100
"729",0.97325964928248,1095030802
"730",0.908491894846031,1049960500
"731",0.974671454701861,1009050400
"732",0.895356902418627,1095030702
"733",0.874357572536624,1095030801
"734",1.26625055561701,1095030300
"735",1.08703744087304,1095030201
"736",1.17795362460537,1095031200
"737",1.1275419800525,1095030401
"738",1.06589438720038,1095030100
"739",1.06932066417967,1103005600
"740",0.762249489774813,1095030903
"741",0.923734526448065,1071950700
"742",0.69702288564818,1055011100
"743",1.0995275951068,1089011400
"744",0.544169348497995,35045943201
"745",0.642755373586505,35001004001
"746",0.601797634778167,35039941000
"747",0.80356979172289,35061970102
"748",0.801671718679485,35001003201
"749",0.8627357086852,35001003714
"750",0.761956181749647,35001004737
"751",1.13553875739931,35001002600
"752",1.31872534679636,35001001102
"753",1.29884631719796,35001003735
"754",0.526668216875328,35001004401
"755",0.893940453130497,35001000129
"756",1.62696701923737,35001001700
"757",1.37352414209319,35001000119
"758",1.5903509063183,35001000300
"759",1.34916565353553,35043010703
"760",0.889950082532537,35001003001
"761",0.766991037365665,35001000708
"762",0.882012045030626,35001940600
"763",0.847121290192802,35001003202
"764",0.543452460694391,35061970800
"765",0.959841476858963,35001001600
"766",0.757694290333155,35001000121
"767",0.908264117178237,35001000206
"768",0.717088741212077,35001004501
"769",0.71103625334071,35057963600
"770",0.639917975007057,35001004402
"771",0.630740139458631,35043940500
"772",1.1532377733015,35043010717
"773",1.10762414837772,35001002700
"774",1.35227117582026,35001004723
"775",1.87665096859068,35053978200
"776",0.940659801540597,35001000204
"777",0.928968438489074,35001004716
"778",1.60545159073247,35001003804
"779",1.23967997786773,35001004720
"780",0.5252067790543,35061970301
"781",0.466147632919659,35001001300
"782",0.45987703503927,35006946100
"783",0.696026700951607,35043011000
"784",2.34922265578862,35001003731
"785",1.25231670673958,35001000402
"786",0.515397706328305,35047957700
"787",1.1994322331221,35001003805
"788",0.83607152215702,35001000120
"789",1.0861556328903,35001004752
"790",0.95646313884036,35001000122
"791",1.293072075506,35001003738
"792",1.19496106274842,35001003728
"793",0.766628450464329,35001002100
"794",1.28650361041784,35001004751
"795",1.17500533838617,35043010714
"796",0.954783045771841,35043010719
"797",0.519231291624653,35057963700
"798",0.855747011417253,35001000801
"799",1.63160176568824,35001003100
"800",0.394596249641991,35043940900
"801",0.669532509929199,35001004713
"802",0.653030937288918,35001004603
"803",0.957097079675691,35001001200
"804",0.773977221890708,35061970902
"805",1.27148945090995,35043010718
"806",0.453346445761198,35043940200
"807",0.893333331503004,35001003501
"808",1.72246276362469,35001003722
"809",0.602277873881274,35001004715
"810",0.552876439900416,35001004739
"811",0.868033942211489,35001000601
"812",0.700975300466254,35001004604
"813",0.70355739434932,35001003736
"814",1.36831357624018,35001000714
"815",0.814012664958293,35043010715
"816",1.17987821159935,35001000203
"817",1.11204802849029,35043010702
"818",0.67441667906551,35001002401
"819",0.726947215208214,35027960200
"820",1.62540410832917,35001003803
"821",0.532671858712935,35001000707
"822",1.62389069493799,35001000107
"823",1.10403041626974,35001000704
"824",0.399898365467083,35061970101
"825",0.517635830880369,35001000603
"826",0.822311195333134,35061970302
"827",0.703192188168166,35061971300
"828",1.94472599402894,35028000500
"829",1.54153118897328,35001000112
"830",0.711144301303039,35039000500
"831",0.848497557922696,35001000115
"832",0.735653462272212,35001000110
"833",0.917628599022474,35001000108
"834",0.642578398653829,35001004741
"835",0.81116491022683,35001000123
"836",1.07417080854133,35001003707
"837",0.597584533567809,35001000128
"838",0.704799534327045,35001002000
"839",0.872156424549994,35043010712
"840",0.788262660292592,35061970303
"841",1.2192166429863,35001003712
"842",0.489891928727835,35001003400
"843",1.24703355947799,35001000114
"844",2.20716741996266,35001003732
"845",0.986176344818114,35001004743
"846",0.726870830431569,35061940300
"847",1.90054138579507,35001000125
"848",1.03402607879588,35001003807
"849",1.52989182453689,35001000502
"850",0.962912915324282,35001000113
"851",1.81238629622199,35028000200
"852",0.995920279310388,35001000126
"853",0.84360502245633,35043010716
"854",1.1626651693273,35001004725
"855",0.612469186806205,35043010900
"856",1.40959861342896,35001003717
"857",0.57710711857882,35053978100
"858",0.463388177897836,35001000901
"859",0.858018786998257,35001002500
"860",1.24791057733622,35001004722
"861",0.514358446181014,35001002300
"862",2.15473833208163,35001940500
"863",0.996225362394353,35001004746
"864",1.15376538039864,35001004727
"865",1.16642676932303,35001000117
"866",0.59992419378801,35001001400
"867",0.735536581195596,35001000501
"868",1.05654805583632,35049010310
"869",1.142172678195,35001004726
"870",0.389783482585183,35031944000
"871",1.87143054166583,35001003730
"872",0.900651440829525,35001000116
"873",1.65027809489313,35001001900
"874",0.506841017185561,35006941500
